;SUBTRACT_4-6;
Wavenumbers [1/cm];Absorbance;
4241,8645;0,01396562;
4241,6234;0,0140215;
4241,3823;0,01398758;
4241,1412;0,01389147;
4240,9000;0,01386431;
4240,6589;0,01391275;
4240,4178;0,01395494;
4240,1767;0,01397851;
4239,9356;0,0140006;
4239,6945;0,01395601;
4239,4534;0,01384611;
4239,2123;0,01380984;
4238,9712;0,01386795;
4238,7300;0,01389766;
4238,4889;0,01385288;
4238,2478;0,01378993;
4238,0067;0,01377945;
4237,7656;0,01381769;
4237,5245;0,01383595;
4237,2834;0,01383606;
4237,0423;0,01386071;
4236,8012;0,01390049;
4236,5601;0,01390705;
4236,3189;0,01382575;
4236,0778;0,01371076;
4235,8367;0,01370607;
4235,5956;0,0138236;
4235,3545;0,01392396;
4235,1134;0,01393148;
4234,8723;0,01392238;
4234,6312;0,01397753;
4234,3901;0,01404708;
4234,1489;0,01402465;
4233,9078;0,01393274;
4233,6667;0,01391582;
4233,4256;0,01401598;
4233,1845;0,01409723;
4232,9434;0,01405245;
4232,7023;0,01395984;
4232,4612;0,01391765;
4232,2201;0,01390357;
4231,9789;0,01388688;
4231,7378;0,01387157;
4231,4967;0,01383756;
4231,2556;0,01380882;
4231,0145;0,01386417;
4230,7734;0,01396181;
4230,5323;0,01396647;
4230,2912;0,01389196;
4230,0501;0,01385142;
4229,8089;0,01385695;
4229,5678;0,0138474;
4229,3267;0,01380866;
4229,0856;0,0138;
4228,8445;0,01385048;
4228,6034;0,01387172;
4228,3623;0,01384888;
4228,1212;0,01389156;
4227,8801;0,01395238;
4227,6389;0,01391001;
4227,3978;0,01382876;
4227,1567;0,0137901;
4226,9156;0,01380485;
4226,6745;0,01390608;
4226,4334;0,0140272;
4226,1923;0,01402781;
4225,9512;0,01392909;
4225,7101;0,01386958;
4225,4689;0,01389827;
4225,2278;0,01395389;
4224,9867;0,01397127;
4224,7456;0,01396238;
4224,5045;0,01396496;
4224,2634;0,01394947;
4224,0223;0,01389587;
4223,7812;0,0138626;
4223,5401;0,01387303;
4223,2989;0,01387993;
4223,0578;0,01389314;
4222,8167;0,01394971;
4222,5756;0,01398572;
4222,3345;0,01393491;
4222,0934;0,01383985;
4221,8523;0,01379596;
4221,6112;0,01383323;
4221,3701;0,01387722;
4221,1290;0,01388937;
4220,8878;0,01391204;
4220,6467;0,01395714;
4220,4056;0,01399356;
4220,1645;0,01399711;
4219,9234;0,01399135;
4219,6823;0,01401712;
4219,4412;0,01404111;
4219,2001;0,01398417;
4218,9590;0,0138722;
4218,7178;0,01381163;
4218,4767;0,01381652;
4218,2356;0,01385347;
4217,9945;0,01392988;
4217,7534;0,01399538;
4217,5123;0,01398656;
4217,2712;0,01395517;
4217,0301;0,01396171;
4216,7890;0,01398523;
4216,5478;0,01397545;
4216,3067;0,01391728;
4216,0656;0,01388628;
4215,8245;0,01391966;
4215,5834;0,01395275;
4215,3423;0,0139758;
4215,1012;0,01400317;
4214,8601;0,01400091;
4214,6190;0,01394194;
4214,3778;0,01386535;
4214,1367;0,01385886;
4213,8956;0,01390849;
4213,6545;0,01393093;
4213,4134;0,01390796;
4213,1723;0,01386595;
4212,9312;0,01383125;
4212,6901;0,0138181;
4212,4490;0,01385924;
4212,2078;0,01392439;
4211,9667;0,01389402;
4211,7256;0,01379799;
4211,4845;0,01381023;
4211,2434;0,01392932;
4211,0023;0,01397029;
4210,7612;0,01387325;
4210,5201;0,01375981;
4210,2790;0,01372937;
4210,0378;0,01379783;
4209,7967;0,01392483;
4209,5556;0,014038;
4209,3145;0,01407778;
4209,0734;0,01405266;
4208,8323;0,0140451;
4208,5912;0,01408912;
4208,3501;0,01412948;
4208,1090;0,01411564;
4207,8679;0,01406122;
4207,6267;0,01402204;
4207,3856;0,01401094;
4207,1445;0,01399716;
4206,9034;0,01397512;
4206,6623;0,01394734;
4206,4212;0,0139275;
4206,1801;0,01394233;
4205,9390;0,01396346;
4205,6979;0,01395178;
4205,4567;0,01393909;
4205,2156;0,01395505;
4204,9745;0,01397728;
4204,7334;0,01397482;
4204,4923;0,0139507;
4204,2512;0,01394107;
4204,0101;0,01393043;
4203,7690;0,01389971;
4203,5279;0,01390828;
4203,2867;0,01394878;
4203,0456;0,01393965;
4202,8045;0,01390911;
4202,5634;0,01390331;
4202,3223;0,01388802;
4202,0812;0,01390364;
4201,8401;0,01398687;
4201,5990;0,01406361;
4201,3579;0,01409642;
4201,1167;0,0140884;
4200,8756;0,01404063;
4200,6345;0,01400238;
4200,3934;0,01402567;
4200,1523;0,01409289;
4199,9112;0,0141405;
4199,6701;0,01410432;
4199,4290;0,01399235;
4199,1879;0,01391593;
4198,9467;0,01391236;
4198,7056;0,01392407;
4198,4645;0,01395059;
4198,2234;0,01399707;
4197,9823;0,01403314;
4197,7412;0,01406621;
4197,5001;0,01411356;
4197,2590;0,01415248;
4197,0179;0,01417999;
4196,7767;0,01420941;
4196,5356;0,0141892;
4196,2945;0,01408452;
4196,0534;0,01397655;
4195,8123;0,01396021;
4195,5712;0,01400852;
4195,3301;0,0140505;
4195,0890;0,01407926;
4194,8479;0,0140779;
4194,6067;0,01402979;
4194,3656;0,01399302;
4194,1245;0,01401353;
4193,8834;0,01404481;
4193,6423;0,01402805;
4193,4012;0,01399312;
4193,1601;0,01399946;
4192,9190;0,01403487;
4192,6779;0,01404858;
4192,4368;0,01403871;
4192,1956;0,01402984;
4191,9545;0,01400418;
4191,7134;0,01396532;
4191,4723;0,01396598;
4191,2312;0,01402517;
4190,9901;0,01408369;
4190,7490;0,01407616;
4190,5079;0,0140479;
4190,2668;0,01404067;
4190,0256;0,01400788;
4189,7845;0,01398183;
4189,5434;0,01402705;
4189,3023;0,01409134;
4189,0612;0,01409787;
4188,8201;0,01406268;
4188,5790;0,01405194;
4188,3379;0,01408078;
4188,0968;0,01412621;
4187,8556;0,01415282;
4187,6145;0,01411813;
4187,3734;0,01405776;
4187,1323;0,01402978;
4186,8912;0,01400028;
4186,6501;0,01393844;
4186,4090;0,01390565;
4186,1679;0,01394054;
4185,9268;0,01398122;
4185,6856;0,01397429;
4185,4445;0,01394698;
4185,2034;0,01393621;
4184,9623;0,01393646;
4184,7212;0,01392067;
4184,4801;0,01389552;
4184,2390;0,01391318;
4183,9979;0,01396917;
4183,7568;0,0139911;
4183,5156;0,01399631;
4183,2745;0,01407665;
4183,0334;0,01420873;
4182,7923;0,01428393;
4182,5512;0,01428432;
4182,3101;0,01426469;
4182,0690;0,01424756;
4181,8279;0,01421775;
4181,5868;0,01417018;
4181,3456;0,01413402;
4181,1045;0,01411414;
4180,8634;0,01409732;
4180,6223;0,01410895;
4180,3812;0,01411312;
4180,1401;0,01404523;
4179,8990;0,01400026;
4179,6579;0,01408018;
4179,4168;0,01419182;
4179,1757;0,01422796;
4178,9345;0,01420565;
4178,6934;0,01417282;
4178,4523;0,01415382;
4178,2112;0,01416669;
4177,9701;0,01419403;
4177,7290;0,01418973;
4177,4879;0,01416402;
4177,2468;0,01415602;
4177,0057;0,01414124;
4176,7645;0,01409349;
4176,5234;0,01406522;
4176,2823;0,01407541;
4176,0412;0,01407877;
4175,8001;0,01407344;
4175,5590;0,01405816;
4175,3179;0,01402133;
4175,0768;0,01399335;
4174,8357;0,01400608;
4174,5945;0,01406174;
4174,3534;0,01411537;
4174,1123;0,01414618;
4173,8712;0,01416843;
4173,6301;0,01412989;
4173,3890;0,01403193;
4173,1479;0,01398504;
4172,9068;0,01401552;
4172,6657;0,01405434;
4172,4245;0,01406346;
4172,1834;0,01405536;
4171,9423;0,01405658;
4171,7012;0,01407222;
4171,4601;0,01409285;
4171,2190;0,0141218;
4170,9779;0,01414314;
4170,7368;0,0141172;
4170,4957;0,01407944;
4170,2545;0,01409383;
4170,0134;0,01410721;
4169,7723;0,01408459;
4169,5312;0,01410596;
4169,2901;0,01417206;
4169,0490;0,01420911;
4168,8079;0,01422102;
4168,5668;0,01422066;
4168,3257;0,01417749;
4168,0845;0,01412816;
4167,8434;0,01414721;
4167,6023;0,0142043;
4167,3612;0,01423456;
4167,1201;0,01424527;
4166,8790;0,01426691;
4166,6379;0,01430736;
4166,3968;0,01432173;
4166,1557;0,01427688;
4165,9145;0,01420777;
4165,6734;0,01414443;
4165,4323;0,01412503;
4165,1912;0,01416347;
4164,9501;0,01420657;
4164,7090;0,014239;
4164,4679;0,01425285;
4164,2268;0,01420812;
4163,9857;0,01412814;
4163,7446;0,01408004;
4163,5034;0,01406464;
4163,2623;0,01401554;
4163,0212;0,01396394;
4162,7801;0,01400599;
4162,5390;0,01411269;
4162,2979;0,01419206;
4162,0568;0,01420246;
4161,8157;0,01416819;
4161,5746;0,01414835;
4161,3334;0,01415676;
4161,0923;0,01417734;
4160,8512;0,01419921;
4160,6101;0,01422305;
4160,3690;0,01426038;
4160,1279;0,01427594;
4159,8868;0,01423883;
4159,6457;0,01421534;
4159,4046;0,01422753;
4159,1634;0,01422397;
4158,9223;0,01422582;
4158,6812;0,01425058;
4158,4401;0,01426436;
4158,1990;0,01427041;
4157,9579;0,01428668;
4157,7168;0,01431896;
4157,4757;0,01433376;
4157,2346;0,01428905;
4156,9934;0,01423599;
4156,7523;0,01423201;
4156,5112;0,01424224;
4156,2701;0,01424817;
4156,0290;0,0142606;
4155,7879;0,01425479;
4155,5468;0,01423378;
4155,3057;0,01423303;
4155,0646;0,01427177;
4154,8234;0,01432381;
4154,5823;0,01434896;
4154,3412;0,01437359;
4154,1001;0,01437357;
4153,8590;0,01426467;
4153,6179;0,01412537;
4153,3768;0,01411146;
4153,1357;0,01421396;
4152,8946;0,01429727;
4152,6534;0,01428776;
4152,4123;0,01424527;
4152,1712;0,01426571;
4151,9301;0,01433921;
4151,6890;0,01432999;
4151,4479;0,01421309;
4151,2068;0,01415697;
4150,9657;0,01419924;
4150,7246;0,01422365;
4150,4835;0,0142231;
4150,2423;0,01420731;
4150,0012;0,01415611;
4149,7601;0,01413521;
4149,5190;0,01416998;
4149,2779;0,01420368;
4149,0368;0,01421269;
4148,7957;0,01420372;
4148,5546;0,01419554;
4148,3135;0,01419134;
4148,0723;0,01419685;
4147,8312;0,01424301;
4147,5901;0,01429597;
4147,3490;0,01426523;
4147,1079;0,01414875;
4146,8668;0,01407296;
4146,6257;0,01411261;
4146,3846;0,0141788;
4146,1435;0,0141856;
4145,9023;0,0141827;
4145,6612;0,0142246;
4145,4201;0,01425802;
4145,1790;0,0142611;
4144,9379;0,01427532;
4144,6968;0,01427923;
4144,4557;0,0142561;
4144,2146;0,01422963;
4143,9735;0,01420254;
4143,7323;0,0142034;
4143,4912;0,01423075;
4143,2501;0,01423197;
4143,0090;0,01422696;
4142,7679;0,01423481;
4142,5268;0,01421011;
4142,2857;0,01415661;
4142,0446;0,01413491;
4141,8035;0,01417567;
4141,5623;0,01423895;
4141,3212;0,01427495;
4141,0801;0,0142766;
4140,8390;0,01426497;
4140,5979;0,01427098;
4140,3568;0,01426994;
4140,1157;0,01422392;
4139,8746;0,01416121;
4139,6335;0,01412772;
4139,3923;0,01415167;
4139,1512;0,01422136;
4138,9101;0,01428659;
4138,6690;0,01430872;
4138,4279;0,01429002;
4138,1868;0,01428437;
4137,9457;0,01431313;
4137,7046;0,01432709;
4137,4635;0,01431641;
4137,2223;0,01432248;
4136,9812;0,01434744;
4136,7401;0,0143559;
4136,4990;0,0143375;
4136,2579;0,01431452;
4136,0168;0,01430272;
4135,7757;0,0143062;
4135,5346;0,01432901;
4135,2935;0,01436393;
4135,0524;0,01438057;
4134,8112;0,01436112;
4134,5701;0,01432743;
4134,3290;0,01429392;
4134,0879;0,01426258;
4133,8468;0,01424903;
4133,6057;0,01425128;
4133,3646;0,01426536;
4133,1235;0,01430686;
4132,8824;0,01434738;
4132,6412;0,01433266;
4132,4001;0,01427559;
4132,1590;0,01423228;
4131,9179;0,01424171;
4131,6768;0,01429588;
4131,4357;0,01435082;
4131,1946;0,01438261;
4130,9535;0,01437575;
4130,7124;0,01433314;
4130,4712;0,01431283;
4130,2301;0,01434023;
4129,9890;0,01437273;
4129,7479;0,01438738;
4129,5068;0,01440007;
4129,2657;0,01440431;
4129,0246;0,0143838;
4128,7835;0,01434888;
4128,5424;0,01433652;
4128,3012;0,01437118;
4128,0601;0,0143776;
4127,8190;0,01431102;
4127,5779;0,01429261;
4127,3368;0,01435993;
4127,0957;0,01440635;
4126,8546;0,01439397;
4126,6135;0,01434528;
4126,3724;0,01429142;
4126,1312;0,01427273;
4125,8901;0,01429595;
4125,6490;0,01435179;
4125,4079;0,01443291;
4125,1668;0,01450272;
4124,9257;0,01451799;
4124,6846;0,01447404;
4124,4435;0,01441169;
4124,2024;0,01438482;
4123,9612;0,01440665;
4123,7201;0,01443556;
4123,4790;0,01443234;
4123,2379;0,01441638;
4122,9968;0,01441622;
4122,7557;0,01440821;
4122,5146;0,01437975;
4122,2735;0,01435784;
4122,0324;0,0143423;
4121,7913;0,01433273;
4121,5501;0,01438235;
4121,3090;0,01448376;
4121,0679;0,01452747;
4120,8268;0,01450758;
4120,5857;0,01452071;
4120,3446;0,01453483;
4120,1035;0,01448088;
4119,8624;0,01444061;
4119,6213;0,01445406;
4119,3801;0,01444385;
4119,1390;0,01441222;
4118,8979;0,01440465;
4118,6568;0,01441144;
4118,4157;0,01441016;
4118,1746;0,01439324;
4117,9335;0,01439222;
4117,6924;0,01443839;
4117,4513;0,0145015;
4117,2101;0,01452098;
4116,9690;0,01448503;
4116,7279;0,01444228;
4116,4868;0,01441542;
4116,2457;0,01442698;
4116,0046;0,01451049;
4115,7635;0,01459711;
4115,5224;0,01460197;
4115,2813;0,01455945;
4115,0401;0,01451977;
4114,7990;0,01449615;
4114,5579;0,0145251;
4114,3168;0,01459954;
4114,0757;0,01463238;
4113,8346;0,01458417;
4113,5935;0,01452488;
4113,3524;0,01452673;
4113,1113;0,01457029;
4112,8701;0,01458869;
4112,6290;0,01455898;
4112,3879;0,01453749;
4112,1468;0,01457775;
4111,9057;0,01462575;
4111,6646;0,01462359;
4111,4235;0,0146199;
4111,1824;0,01465158;
4110,9413;0,01467787;
4110,7001;0,01466817;
4110,4590;0,01463171;
4110,2179;0,01457417;
4109,9768;0,01453997;
4109,7357;0,01458086;
4109,4946;0,01462061;
4109,2535;0,01459928;
4109,0124;0,01457447;
4108,7713;0,01456478;
4108,5301;0,01457554;
4108,2890;0,01461312;
4108,0479;0,01464988;
4107,8068;0,01468943;
4107,5657;0,01471133;
4107,3246;0,0146845;
4107,0835;0,01465653;
4106,8424;0,01466308;
4106,6013;0,01465862;
4106,3602;0,01461385;
4106,1190;0,01457641;
4105,8779;0,01459157;
4105,6368;0,01462967;
4105,3957;0,01463341;
4105,1546;0,0146192;
4104,9135;0,01463647;
4104,6724;0,0146541;
4104,4313;0,01464244;
4104,1902;0,01463711;
4103,9490;0,01465761;
4103,7079;0,01470105;
4103,4668;0,01474424;
4103,2257;0,01472445;
4102,9846;0,0146477;
4102,7435;0,01461837;
4102,5024;0,01465455;
4102,2613;0,01466904;
4102,0202;0,01463584;
4101,7790;0,01461522;
4101,5379;0,01464746;
4101,2968;0,01468994;
4101,0557;0,01470103;
4100,8146;0,01469891;
4100,5735;0,0146945;
4100,3324;0,01468241;
4100,0913;0,01465617;
4099,8502;0,01463498;
4099,6090;0,01467482;
4099,3679;0,0147621;
4099,1268;0,0148091;
4098,8857;0,01477881;
4098,6446;0,01472395;
4098,4035;0,01473488;
4098,1624;0,01479918;
4097,9213;0,01481639;
4097,6802;0,01480368;
4097,4390;0,01483618;
4097,1979;0,01487266;
4096,9568;0,0148526;
4096,7157;0,01480663;
4096,4746;0,0147787;
4096,2335;0,0147649;
4095,9924;0,01474425;
4095,7513;0,01474833;
4095,5102;0,01480774;
4095,2690;0,01487273;
4095,0279;0,01492624;
4094,7868;0,01496204;
4094,5457;0,01493422;
4094,3046;0,01488633;
4094,0635;0,01488207;
4093,8224;0,0149047;
4093,5813;0,01493346;
4093,3402;0,01494849;
4093,0991;0,01490938;
4092,8579;0,01483661;
4092,6168;0,01481413;
4092,3757;0,01486322;
4092,1346;0,01492332;
4091,8935;0,01494071;
4091,6524;0,01491532;
4091,4113;0,01488105;
4091,1702;0,01487787;
4090,9291;0,01490724;
4090,6879;0,0149003;
4090,4468;0,01487478;
4090,2057;0,01494273;
4089,9646;0,01506048;
4089,7235;0,01509252;
4089,4824;0,01503898;
4089,2413;0,01498947;
4089,0002;0,01499923;
4088,7591;0,01504491;
4088,5179;0,0150691;
4088,2768;0,0150641;
4088,0357;0,01505497;
4087,7946;0,01504412;
4087,5535;0,01502386;
4087,3124;0,01498921;
4087,0713;0,01493363;
4086,8302;0,01487608;
4086,5891;0,01486535;
4086,3479;0,01491055;
4086,1068;0,01497294;
4085,8657;0,0150277;
4085,6246;0,01506691;
4085,3835;0,01509321;
4085,1424;0,01512187;
4084,9013;0,01513924;
4084,6602;0,01511369;
4084,4191;0,01507833;
4084,1779;0,01509234;
4083,9368;0,01511751;
4083,6957;0,01510087;
4083,4546;0,01507574;
4083,2135;0,01506836;
4082,9724;0,01507091;
4082,7313;0,01506645;
4082,4902;0,01504113;
4082,2491;0,01503407;
4082,0079;0,01508208;
4081,7668;0,01513525;
4081,5257;0,01513259;
4081,2846;0,01509443;
4081,0435;0,01506832;
4080,8024;0,01506717;
4080,5613;0,0150854;
4080,3202;0,01512572;
4080,0791;0,01516532;
4079,8379;0,01515746;
4079,5968;0,01514638;
4079,3557;0,01519443;
4079,1146;0,01523989;
4078,8735;0,01523588;
4078,6324;0,01522604;
4078,3913;0,01521438;
4078,1502;0,01517206;
4077,9091;0,01515163;
4077,6680;0,01519929;
4077,4268;0,01526587;
4077,1857;0,0153037;
4076,9446;0,01528941;
4076,7035;0,01524575;
4076,4624;0,01524072;
4076,2213;0,01527116;
4075,9802;0,01528863;
4075,7391;0,01527567;
4075,4980;0,01524601;
4075,2568;0,01522837;
4075,0157;0,01524819;
4074,7746;0,0152925;
4074,5335;0,01530787;
4074,2924;0,01529596;
4074,0513;0,01531022;
4073,8102;0,01535671;
4073,5691;0,01538105;
4073,3280;0,01535172;
4073,0868;0,01533685;
4072,8457;0,01538999;
4072,6046;0,01545482;
4072,3635;0,01546355;
4072,1224;0,01541863;
4071,8813;0,01540274;
4071,6402;0,0154419;
4071,3991;0,01545646;
4071,1580;0,0154442;
4070,9168;0,01544431;
4070,6757;0,0154226;
4070,4346;0,01537663;
4070,1935;0,01536606;
4069,9524;0,01542031;
4069,7113;0,01547784;
4069,4702;0,01547307;
4069,2291;0,01545023;
4068,9880;0,0154538;
4068,7468;0,0154602;
4068,5057;0,01545605;
4068,2646;0,0154417;
4068,0235;0,01541606;
4067,7824;0,0154003;
4067,5413;0,01543138;
4067,3002;0,01548698;
4067,0591;0,01549766;
4066,8180;0,01547666;
4066,5768;0,01548846;
4066,3357;0,01553381;
4066,0946;0,01555832;
4065,8535;0,01553526;
4065,6124;0,01550313;
4065,3713;0,01548876;
4065,1302;0,01550553;
4064,8891;0,01557052;
4064,6480;0,01560764;
4064,4069;0,01554511;
4064,1657;0,0154594;
4063,9246;0,01545397;
4063,6835;0,01551015;
4063,4424;0,01554581;
4063,2013;0,01555525;
4062,9602;0,01555753;
4062,7191;0,01552749;
4062,4780;0,0154985;
4062,2369;0,01553239;
4061,9957;0,01559126;
4061,7546;0,01561352;
4061,5135;0,01565044;
4061,2724;0,01573662;
4061,0313;0,01576838;
4060,7902;0,015691;
4060,5491;0,01560157;
4060,3080;0,01560136;
4060,0669;0,01566542;
4059,8257;0,01570537;
4059,5846;0,01570009;
4059,3435;0,01568137;
4059,1024;0,01566654;
4058,8613;0,01566467;
4058,6202;0,01569275;
4058,3791;0,01571384;
4058,1380;0,0156903;
4057,8969;0,01567949;
4057,6557;0,01568379;
4057,4146;0,01565598;
4057,1735;0,01564434;
4056,9324;0,01566496;
4056,6913;0,01567563;
4056,4502;0,01568585;
4056,2091;0,01568286;
4055,9680;0,01563848;
4055,7269;0,01561341;
4055,4857;0,01564057;
4055,2446;0,01566641;
4055,0035;0,01569517;
4054,7624;0,01575099;
4054,5213;0,01579766;
4054,2802;0,01582365;
4054,0391;0,0158481;
4053,7980;0,015861;
4053,5569;0,01583751;
4053,3157;0,01578065;
4053,0746;0,01572768;
4052,8335;0,01572229;
4052,5924;0,01576029;
4052,3513;0,01578666;
4052,1102;0,01579016;
4051,8691;0,01579656;
4051,6280;0,01581383;
4051,3869;0,01583838;
4051,1457;0,01583829;
4050,9046;0,01582398;
4050,6635;0,01582638;
4050,4224;0,01580287;
4050,1813;0,01575456;
4049,9402;0,01572498;
4049,6991;0,01570691;
4049,4580;0,0157073;
4049,2169;0,01573714;
4048,9758;0,01578576;
4048,7346;0,01583887;
4048,4935;0,01585389;
4048,2524;0,01579517;
4048,0113;0,01570493;
4047,7702;0,01568408;
4047,5291;0,01577727;
4047,2880;0,01591488;
4047,0469;0,01597482;
4046,8058;0,01591592;
4046,5646;0,01582693;
4046,3235;0,01578351;
4046,0824;0,01578283;
4045,8413;0,0157898;
4045,6002;0,01577698;
4045,3591;0,01577384;
4045,1180;0,01579368;
4044,8769;0,01580582;
4044,6358;0,01581783;
4044,3946;0,01584025;
4044,1535;0,01584551;
4043,9124;0,01583317;
4043,6713;0,01585202;
4043,4302;0,01589962;
4043,1891;0,0159316;
4042,9480;0,01595483;
4042,7069;0,01596683;
4042,4658;0,01592767;
4042,2246;0,01584589;
4041,9835;0,01577983;
4041,7424;0,01576443;
4041,5013;0,01578601;
4041,2602;0,01581122;
4041,0191;0,01580315;
4040,7780;0,01577401;
4040,5369;0,0157766;
4040,2958;0,01580964;
4040,0546;0,01584687;
4039,8135;0,01589333;
4039,5724;0,01593017;
4039,3313;0,01591442;
4039,0902;0,01586228;
4038,8491;0,01584894;
4038,6080;0,01586873;
4038,3669;0,01586432;
4038,1258;0,01587596;
4037,8846;0,01592639;
4037,6435;0,015962;
4037,4024;0,01597689;
4037,1613;0,01599109;
4036,9202;0,01600094;
4036,6791;0,01599788;
4036,4380;0,01598598;
4036,1969;0,0159792;
4035,9558;0,01599208;
4035,7147;0,01603393;
4035,4735;0,01608091;
4035,2324;0,01608582;
4034,9913;0,01603525;
4034,7502;0,01597196;
4034,5091;0,01593999;
4034,2680;0,01594949;
4034,0269;0,01599233;
4033,7858;0,01602704;
4033,5447;0,0160289;
4033,3035;0,01601395;
4033,0624;0,01598061;
4032,8213;0,01595521;
4032,5802;0,01598513;
4032,3391;0,01604415;
4032,0980;0,01607192;
4031,8569;0,01606406;
4031,6158;0,01607283;
4031,3747;0,01612604;
4031,1335;0,01616064;
4030,8924;0,01611598;
4030,6513;0,01607484;
4030,4102;0,01611483;
4030,1691;0,0161433;
4029,9280;0,01610749;
4029,6869;0,01607264;
4029,4458;0,01605366;
4029,2047;0,016029;
4028,9635;0,0160066;
4028,7224;0,01602719;
4028,4813;0,01610214;
4028,2402;0,01616302;
4027,9991;0,0161702;
4027,7580;0,01614713;
4027,5169;0,01610134;
4027,2758;0,0160521;
4027,0347;0,01604206;
4026,7935;0,0160702;
4026,5524;0,01610756;
4026,3113;0,01614551;
