;ALPHA_KS_MATRIX7-2;
2794,2337;0,0001856;
2794,4748;0,0001912;
2794,7159;0,0001953;
2794,9570;0,0001955;
2795,1982;0,0001787;
2795,4393;0,000161;
2795,6804;0,0001732;
2795,9215;0,0002;
2796,1626;0,0002145;
2796,4037;0,0002228;
2796,6448;0,0002354;
2796,8859;0,0002509;
2797,1270;0,0002629;
2797,3682;0,0002646;
2797,6093;0,0002642;
2797,8504;0,0002764;
2798,0915;0,000289;
2798,3326;0,0002969;
2798,5737;0,0003151;
2798,8148;0,0003294;
2799,0559;0,0003312;
2799,2970;0,0003386;
2799,5382;0,0003495;
2799,7793;0,0003541;
2800,0204;0,0003645;
2800,2615;0,0003933;
2800,5026;0,0004268;
2800,7437;0,0004444;
2800,9848;0,0004443;
2801,2259;0,0004398;
2801,4670;0,0004406;
2801,7082;0,0004517;
2801,9493;0,0004783;
2802,1904;0,0005096;
2802,4315;0,0005241;
2802,6726;0,0005228;
2802,9137;0,0005196;
2803,1548;0,0005207;
2803,3959;0,0005212;
2803,6370;0,0005135;
2803,8782;0,0005096;
2804,1193;0,0005232;
2804,3604;0,0005426;
2804,6015;0,000565;
2804,8426;0,0005916;
2805,0837;0,0006049;
2805,3248;0,0006104;
2805,5659;0,0006224;
2805,8070;0,000626;
2806,0482;0,0006211;
2806,2893;0,0006299;
2806,5304;0,0006434;
2806,7715;0,0006475;
2807,0126;0,000655;
2807,2537;0,0006732;
2807,4948;0,0006932;
2807,7359;0,0007077;
2807,9770;0,0007226;
2808,2182;0,0007351;
2808,4593;0,0007371;
2808,7004;0,0007451;
2808,9415;0,000761;
2809,1826;0,0007677;
2809,4237;0,0007715;
2809,6648;0,0007817;
2809,9059;0,0007939;
2810,1470;0,0007986;
2810,3882;0,0007942;
2810,6293;0,0007996;
2810,8704;0,0008169;
2811,1115;0,0008218;
2811,3526;0,0008186;
2811,5937;0,0008222;
2811,8348;0,0008256;
2812,0759;0,0008303;
2812,3170;0,0008469;
2812,5581;0,0008678;
2812,7993;0,0008783;
2813,0404;0,0008758;
2813,2815;0,0008669;
2813,5226;0,0008632;
2813,7637;0,0008738;
2814,0048;0,0008884;
2814,2459;0,0009002;
2814,4870;0,0009173;
2814,7281;0,0009365;
2814,9693;0,0009457;
2815,2104;0,0009386;
2815,4515;0,0009261;
2815,6926;0,0009299;
2815,9337;0,0009574;
2816,1748;0,0009932;
2816,4159;0,0010089;
2816,6570;0,0010081;
2816,8981;0,0010192;
2817,1393;0,0010299;
2817,3804;0,0010185;
2817,6215;0,0010028;
2817,8626;0,0010073;
2818,1037;0,0010285;
2818,3448;0,0010483;
2818,5859;0,0010642;
2818,8270;0,0010721;
2819,0681;0,0010608;
2819,3093;0,0010472;
2819,5504;0,0010477;
2819,7915;0,0010493;
2820,0326;0,0010552;
2820,2737;0,0010813;
2820,5148;0,001108;
2820,7559;0,00111;
2820,9970;0,0010936;
2821,2381;0,0010818;
2821,4793;0,0010938;
2821,7204;0,0011136;
2821,9615;0,0011179;
2822,2026;0,0011249;
2822,4437;0,0011456;
2822,6848;0,001164;
2822,9259;0,0011767;
2823,1670;0,0011859;
2823,4081;0,0011913;
2823,6493;0,0012008;
2823,8904;0,0012181;
2824,1315;0,0012309;
2824,3726;0,0012268;
2824,6137;0,0012259;
2824,8548;0,001253;
2825,0959;0,0012798;
2825,3370;0,0012746;
2825,5781;0,0012685;
2825,8193;0,0012875;
2826,0604;0,0013054;
2826,3015;0,0013006;
2826,5426;0,0012898;
2826,7837;0,0012992;
2827,0248;0,0013189;
2827,2659;0,0013223;
2827,5070;0,0013182;
2827,7481;0,0013246;
2827,9893;0,0013306;
2828,2304;0,001334;
2828,4715;0,0013403;
2828,7126;0,0013347;
2828,9537;0,0013203;
2829,1948;0,0013201;
2829,4359;0,0013345;
2829,6770;0,0013536;
2829,9181;0,0013686;
2830,1593;0,0013716;
2830,4004;0,0013735;
2830,6415;0,0013917;
2830,8826;0,0014214;
2831,1237;0,0014434;
2831,3648;0,0014475;
2831,6059;0,0014357;
2831,8470;0,0014245;
2832,0881;0,0014333;
2832,3293;0,0014484;
2832,5704;0,0014509;
2832,8115;0,0014543;
2833,0526;0,0014582;
2833,2937;0,0014498;
2833,5348;0,0014463;
2833,7759;0,0014621;
2834,0170;0,0014842;
2834,2581;0,0014996;
2834,4993;0,001514;
2834,7404;0,0015374;
2834,9815;0,0015628;
2835,2226;0,0015783;
2835,4637;0,0015877;
2835,7048;0,0015969;
2835,9459;0,0016035;
2836,1870;0,0016105;
2836,4281;0,0016293;
2836,6692;0,0016599;
2836,9104;0,0016789;
2837,1515;0,0016715;
2837,3926;0,0016499;
2837,6337;0,0016403;
2837,8748;0,0016552;
2838,1159;0,0016699;
2838,3570;0,0016664;
2838,5981;0,0016644;
2838,8392;0,0016772;
2839,0804;0,0016949;
2839,3215;0,0017146;
2839,5626;0,001746;
2839,8037;0,001777;
2840,0448;0,0017928;
2840,2859;0,0018041;
2840,5270;0,0018219;
2840,7681;0,0018396;
2841,0092;0,0018461;
2841,2504;0,0018488;
2841,4915;0,0018586;
2841,7326;0,0018673;
2841,9737;0,0018707;
2842,2148;0,0018764;
2842,4559;0,0018975;
2842,6970;0,0019356;
2842,9381;0,0019657;
2843,1792;0,0019655;
2843,4204;0,0019567;
2843,6615;0,0019771;
2843,9026;0,0020192;
2844,1437;0,0020457;
2844,3848;0,0020456;
2844,6259;0,0020364;
2844,8670;0,0020361;
2845,1081;0,0020424;
2845,3492;0,0020356;
2845,5904;0,0020096;
2845,8315;0,0019882;
2846,0726;0,0019946;
2846,3137;0,0020223;
2846,5548;0,0020535;
2846,7959;0,0020785;
2847,0370;0,0020958;
2847,2781;0,0021088;
2847,5192;0,0021154;
2847,7604;0,0021108;
2848,0015;0,0021076;
2848,2426;0,0021156;
2848,4837;0,002117;
2848,7248;0,0021045;
2848,9659;0,002092;
2849,2070;0,002071;
2849,4481;0,0020308;
2849,6892;0,0019925;
2849,9304;0,0019666;
2850,1715;0,0019471;
2850,4126;0,0019391;
2850,6537;0,00194;
2850,8948;0,001945;
2851,1359;0,001957;
2851,3770;0,0019663;
2851,6181;0,0019676;
2851,8592;0,0019713;
2852,1004;0,0019739;
2852,3415;0,0019759;
2852,5826;0,001988;
2852,8237;0,0019982;
2853,0648;0,0019938;
2853,3059;0,0019834;
2853,5470;0,001978;
2853,7881;0,0019701;
2854,0292;0,0019512;
2854,2704;0,0019488;
2854,5115;0,0019742;
2854,7526;0,0019887;
2854,9937;0,0019768;
2855,2348;0,0019544;
2855,4759;0,001933;
2855,7170;0,0019221;
2855,9581;0,0019344;
2856,1992;0,0019693;
2856,4404;0,0020026;
2856,6815;0,0020146;
2856,9226;0,002014;
2857,1637;0,0020239;
2857,4048;0,0020515;
2857,6459;0,0020703;
2857,8870;0,0020567;
2858,1281;0,0020365;
2858,3692;0,002048;
2858,6104;0,0020835;
2858,8515;0,0021119;
2859,0926;0,0021237;
2859,3337;0,0021253;
2859,5748;0,0021253;
2859,8159;0,0021306;
2860,0570;0,0021345;
2860,2981;0,0021333;
2860,5392;0,0021376;
2860,7803;0,0021524;
2861,0215;0,0021668;
2861,2626;0,0021653;
2861,5037;0,0021585;
2861,7448;0,0021709;
2861,9859;0,0021908;
2862,2270;0,0021998;
2862,4681;0,0021963;
2862,7092;0,0021784;
2862,9503;0,0021675;
2863,1915;0,0021867;
2863,4326;0,0022224;
2863,6737;0,002253;
2863,9148;0,0022627;
2864,1559;0,0022563;
2864,3970;0,0022549;
2864,6381;0,0022533;
2864,8792;0,0022437;
2865,1203;0,0022445;
2865,3615;0,0022689;
2865,6026;0,0022997;
2865,8437;0,0023108;
2866,0848;0,0023122;
2866,3259;0,0023236;
2866,5670;0,0023323;
2866,8081;0,0023383;
2867,0492;0,0023652;
2867,2903;0,0024054;
2867,5315;0,0024247;
2867,7726;0,0024215;
2868,0137;0,0024171;
2868,2548;0,0024175;
2868,4959;0,0024197;
2868,7370;0,0024121;
2868,9781;0,0023869;
2869,2192;0,0023693;
2869,4603;0,0023856;
2869,7015;0,0024157;
2869,9426;0,0024372;
2870,1837;0,0024594;
2870,4248;0,0024776;
2870,6659;0,0024876;
2870,9070;0,002509;
2871,1481;0,0025404;
2871,3892;0,0025599;
2871,6303;0,0025672;
2871,8715;0,0025854;
2872,1126;0,0026076;
2872,3537;0,0026063;
2872,5948;0,0025997;
2872,8359;0,0026124;
2873,0770;0,0026157;
2873,3181;0,002587;
2873,5592;0,0025616;
2873,8003;0,0025669;
2874,0415;0,0025821;
2874,2826;0,0025942;
2874,5237;0,0026074;
2874,7648;0,0026229;
2875,0059;0,0026415;
2875,2470;0,0026485;
2875,4881;0,0026342;
2875,7292;0,0026286;
2875,9703;0,0026614;
2876,2115;0,0027243;
2876,4526;0,0027884;
2876,6937;0,0028308;
2876,9348;0,0028427;
2877,1759;0,0028247;
2877,4170;0,0027854;
2877,6581;0,0027355;
2877,8992;0,0026885;
2878,1403;0,0026637;
2878,3815;0,0026578;
2878,6226;0,0026456;
2878,8637;0,0026335;
2879,1048;0,0026458;
2879,3459;0,0026619;
2879,5870;0,0026564;
2879,8281;0,0026592;
2880,0692;0,0026906;
2880,3103;0,0027224;
2880,5515;0,002739;
2880,7926;0,0027488;
2881,0337;0,0027562;
2881,2748;0,002767;
2881,5159;0,0027871;
2881,7570;0,0028056;
2881,9981;0,0027991;
2882,2392;0,0027718;
2882,4803;0,0027607;
2882,7215;0,0027696;
2882,9626;0,0027743;
2883,2037;0,0027824;
2883,4448;0,0027973;
2883,6859;0,0028023;
2883,9270;0,0027968;
2884,1681;0,0027878;
2884,4092;0,0027794;
2884,6503;0,0027813;
2884,8914;0,0027982;
2885,1326;0,0028152;
2885,3737;0,0028225;
2885,6148;0,002838;
2885,8559;0,0028773;
2886,0970;0,0029257;
2886,3381;0,0029479;
2886,5792;0,0029318;
2886,8203;0,002908;
2887,0614;0,0029007;
2887,3026;0,0029041;
2887,5437;0,0029211;
2887,7848;0,002982;
2888,0259;0,0030944;
2888,2670;0,003212;
2888,5081;0,0032775;
2888,7492;0,0032595;
2888,9903;0,003174;
2889,2314;0,003078;
2889,4726;0,0030055;
2889,7137;0,0029539;
2889,9548;0,0029252;
2890,1959;0,0029177;
2890,4370;0,0029197;
2890,6781;0,0029328;
2890,9192;0,0029578;
2891,1603;0,0029736;
2891,4014;0,0029715;
2891,6426;0,0029715;
2891,8837;0,0029874;
2892,1248;0,003009;
2892,3659;0,0030217;
2892,6070;0,0030246;
2892,8481;0,0030135;
2893,0892;0,0029933;
2893,3303;0,0029954;
2893,5714;0,0030289;
2893,8126;0,0030672;
2894,0537;0,0030906;
2894,2948;0,0031007;
2894,5359;0,0031161;
2894,7770;0,0031392;
2895,0181;0,0031459;
2895,2592;0,0031356;
2895,5003;0,0031262;
2895,7414;0,0031227;
2895,9826;0,0031304;
2896,2237;0,0031501;
2896,4648;0,0031763;
2896,7059;0,0031988;
2896,9470;0,0032067;
2897,1881;0,0032043;
2897,4292;0,0032021;
2897,6703;0,0032087;
2897,9114;0,0032201;
2898,1526;0,0032205;
2898,3937;0,0032156;
2898,6348;0,0032144;
2898,8759;0,0031986;
2899,1170;0,0031673;
2899,3581;0,0031513;
2899,5992;0,0031571;
2899,8403;0,0031784;
2900,0814;0,0032165;
2900,3226;0,0032555;
2900,5637;0,0032823;
2900,8048;0,0032993;
2901,0459;0,0033105;
2901,2870;0,0033153;
2901,5281;0,0033135;
2901,7692;0,0033188;
2902,0103;0,0033344;
2902,2514;0,0033382;
2902,4926;0,0033272;
2902,7337;0,0033235;
2902,9748;0,0033264;
2903,2159;0,0033317;
2903,4570;0,0033604;
2903,6981;0,003405;
2903,9392;0,0034362;
2904,1803;0,0034541;
2904,4214;0,0034667;
2904,6626;0,0034765;
2904,9037;0,0034916;
2905,1448;0,0035149;
2905,3859;0,0035448;
2905,6270;0,003581;
2905,8681;0,0036111;
2906,1092;0,003627;
2906,3503;0,0036413;
2906,5914;0,0036537;
2906,8326;0,0036492;
2907,0737;0,0036387;
2907,3148;0,003652;
2907,5559;0,0036917;
2907,7970;0,0037307;
2908,0381;0,0037484;
2908,2792;0,0037411;
2908,5203;0,0037181;
2908,7614;0,0037046;
2909,0025;0,0037216;
2909,2437;0,0037484;
2909,4848;0,0037613;
2909,7259;0,0037678;
2909,9670;0,0037663;
2910,2081;0,0037538;
2910,4492;0,0037544;
2910,6903;0,003787;
2910,9314;0,0038303;
2911,1725;0,0038558;
2911,4137;0,0038769;
2911,6548;0,003912;
2911,8959;0,0039424;
2912,1370;0,0039497;
2912,3781;0,0039446;
2912,6192;0,0039464;
2912,8603;0,003953;
2913,1014;0,0039461;
2913,3425;0,0039329;
2913,5837;0,0039355;
2913,8248;0,0039444;
2914,0659;0,0039416;
2914,3070;0,0039331;
2914,5481;0,0039357;
2914,7892;0,0039544;
2915,0303;0,0039788;
2915,2714;0,0040051;
2915,5125;0,0040373;
2915,7537;0,0040645;
2915,9948;0,004072;
2916,2359;0,0040714;
2916,4770;0,0040814;
2916,7181;0,0040872;
2916,9592;0,0040723;
2917,2003;0,0040539;
2917,4414;0,0040462;
2917,6825;0,0040416;
2917,9237;0,0040305;
2918,1648;0,0040127;
2918,4059;0,0039986;
2918,6470;0,0039806;
2918,8881;0,0039427;
2919,1292;0,0039041;
2919,3703;0,0038911;
2919,6114;0,0038994;
2919,8525;0,0039095;
2920,0937;0,003923;
2920,3348;0,0039504;
2920,5759;0,003974;
2920,8170;0,003982;
2921,0581;0,0039846;
2921,2992;0,0039872;
2921,5403;0,0039966;
2921,7814;0,0040095;
2922,0225;0,004006;
2922,2637;0,0039893;
2922,5048;0,0039898;
2922,7459;0,0040053;
2922,9870;0,0040092;
2923,2281;0,004004;
2923,4692;0,0040006;
2923,7103;0,0040068;
2923,9514;0,0040263;
2924,1925;0,0040449;
2924,4337;0,0040528;
2924,6748;0,0040502;
2924,9159;0,004041;
2925,1570;0,0040382;
2925,3981;0,0040543;
2925,6392;0,0040835;
2925,8803;0,0041106;
2926,1214;0,0041333;
2926,3625;0,0041505;
2926,6037;0,0041635;
2926,8448;0,0041819;
2927,0859;0,0042048;
2927,3270;0,004224;
2927,5681;0,0042318;
2927,8092;0,0042375;
2928,0503;0,0042568;
2928,2914;0,0042769;
2928,5325;0,0042871;
2928,7737;0,0043116;
2929,0148;0,0043565;
2929,2559;0,0043817;
2929,4970;0,004367;
2929,7381;0,0043451;
2929,9792;0,004338;
2930,2203;0,0043257;
2930,4614;0,004304;
2930,7025;0,0043037;
2930,9437;0,0043226;
2931,1848;0,0043329;
2931,4259;0,0043248;
2931,6670;0,0042995;
2931,9081;0,0042809;
2932,1492;0,0042799;
2932,3903;0,0042772;
2932,6314;0,0042697;
2932,8725;0,0042587;
2933,1136;0,0042275;
2933,3548;0,0041805;
2933,5959;0,0041624;
2933,8370;0,004182;
2934,0781;0,0041908;
2934,3192;0,0041713;
2934,5603;0,0041471;
2934,8014;0,0041317;
2935,0425;0,0041215;
2935,2836;0,0041166;
2935,5248;0,0041177;
2935,7659;0,0041143;
2936,0070;0,0040982;
2936,2481;0,0040828;
2936,4892;0,0040834;
2936,7303;0,0040867;
2936,9714;0,004082;
2937,2125;0,0040681;
2937,4536;0,0040343;
2937,6948;0,0040037;
2937,9359;0,0040067;
2938,1770;0,0040233;
2938,4181;0,0040202;
2938,6592;0,003998;
2938,9003;0,0039841;
2939,1414;0,0039981;
2939,3825;0,0040339;
2939,6236;0,004065;
2939,8648;0,0040653;
2940,1059;0,0040369;
2940,3470;0,0040153;
2940,5881;0,0040307;
2940,8292;0,0040624;
2941,0703;0,0040719;
2941,3114;0,0040594;
2941,5525;0,0040502;
2941,7936;0,0040557;
2942,0348;0,0040723;
2942,2759;0,0040847;
2942,5170;0,0040779;
2942,7581;0,0040687;
2942,9992;0,0040724;
2943,2403;0,0040588;
2943,4814;0,0040117;
2943,7225;0,0039665;
2943,9636;0,0039579;
2944,2048;0,003976;
2944,4459;0,0039906;
2944,6870;0,0040003;
2944,9281;0,0040144;
2945,1692;0,0040263;
2945,4103;0,0040304;
2945,6514;0,0040198;
2945,8925;0,0040017;
2946,1336;0,0040046;
2946,3748;0,0040341;
2946,6159;0,004066;
2946,8570;0,004074;
2947,0981;0,0040625;
2947,3392;0,0040555;
2947,5803;0,0040552;
2947,8214;0,0040567;
2948,0625;0,0040743;
2948,3036;0,0041073;
2948,5448;0,0041318;
2948,7859;0,0041425;
2949,0270;0,0041456;
2949,2681;0,0041418;
2949,5092;0,0041477;
2949,7503;0,0041782;
2949,9914;0,0042172;
2950,2325;0,0042443;
2950,4736;0,0042544;
2950,7148;0,0042516;
2950,9559;0,0042483;
2951,1970;0,0042558;
2951,4381;0,0042668;
2951,6792;0,0042613;
2951,9203;0,0042369;
2952,1614;0,0042192;
2952,4025;0,0042276;
2952,6436;0,0042581;
2952,8848;0,0042877;
2953,1259;0,0042947;
2953,3670;0,0042952;
2953,6081;0,0043129;
2953,8492;0,0043407;
2954,0903;0,0043603;
2954,3314;0,0043787;
2954,5725;0,0044173;
2954,8136;0,0044571;
2955,0548;0,0044749;
2955,2959;0,0044773;
2955,5370;0,0044678;
2955,7781;0,0044655;
2956,0192;0,0044883;
2956,2603;0,0045264;
2956,5014;0,0045582;
2956,7425;0,0045608;
2956,9836;0,0045399;
2957,2247;0,0045299;
2957,4659;0,0045476;
2957,7070;0,0045621;
2957,9481;0,0045485;
2958,1892;0,0045417;
2958,4303;0,0045557;
2958,6714;0,0045548;
2958,9125;0,0045335;
2959,1536;0,0045169;
2959,3947;0,0045165;
2959,6359;0,0045349;
2959,8770;0,0045787;
2960,1181;0,0046347;
2960,3592;0,0046614;
2960,6003;0,0046436;
2960,8414;0,0046243;
2961,0825;0,0046429;
2961,3236;0,0046841;
2961,5647;0,0047173;
2961,8059;0,0047487;
2962,0470;0,004789;
2962,2881;0,0048199;
2962,5292;0,004834;
2962,7703;0,0048395;
2963,0114;0,0048558;
2963,2525;0,0049065;
2963,4936;0,0049606;
2963,7347;0,0049732;
2963,9759;0,0049724;
2964,2170;0,0049917;
2964,4581;0,0050231;
2964,6992;0,0050693;
2964,9403;0,005121;
2965,1814;0,0051481;
2965,4225;0,0051637;
2965,6636;0,0051948;
2965,9047;0,0052423;
2966,1459;0,0053002;
2966,3870;0,0053651;
2966,6281;0,0054365;
2966,8692;0,0054984;
2967,1103;0,0055447;
2967,3514;0,0055946;
2967,5925;0,0056486;
2967,8336;0,0057094;
2968,0747;0,0057802;
2968,3159;0,0058113;
2968,5570;0,0057782;
2968,7981;0,0057305;
2969,0392;0,0056918;
2969,2803;0,0056487;
2969,5214;0,0056139;
2969,7625;0,0055979;
2970,0036;0,0055782;
2970,2447;0,0055404;
2970,4859;0,005507;
2970,7270;0,0054909;
2970,9681;0,0054775;
2971,2092;0,0054583;
2971,4503;0,0054322;
2971,6914;0,0053974;
2971,9325;0,0053733;
2972,1736;0,0053814;
2972,4147;0,0054062;
2972,6559;0,0054209;
2972,8970;0,0054059;
2973,1381;0,0053539;
2973,3792;0,0052925;
2973,6203;0,0052321;
2973,8614;0,0051661;
2974,1025;0,0051136;
2974,3436;0,0050678;
2974,5847;0,0050176;
2974,8259;0,0049875;
2975,0670;0,0049747;
2975,3081;0,0049531;
2975,5492;0,0049232;
2975,7903;0,0048893;
2976,0314;0,0048584;
2976,2725;0,0048443;
2976,5136;0,0048388;
2976,7547;0,0048233;
2976,9959;0,0047842;
2977,2370;0,0047307;
2977,4781;0,0046925;
2977,7192;0,0046716;
2977,9603;0,0046549;
2978,2014;0,0046424;
2978,4425;0,0046377;
2978,6836;0,0046425;
2978,9247;0,0046485;
2979,1659;0,0046563;
2979,4070;0,004677;
2979,6481;0,0046987;
2979,8892;0,004698;
2980,1303;0,0046751;
2980,3714;0,0046529;
2980,6125;0,0046532;
2980,8536;0,0046701;
2981,0947;0,0046867;
2981,3358;0,0046993;
2981,5770;0,0046992;
2981,8181;0,004693;
2982,0592;0,0047056;
2982,3003;0,0047262;
2982,5414;0,0047361;
2982,7825;0,0047421;
2983,0236;0,004748;
2983,2647;0,0047452;
2983,5058;0,0047235;
2983,7470;0,0046898;
2983,9881;0,0046668;
2984,2292;0,0046643;
2984,4703;0,0046778;
2984,7114;0,0046948;
2984,9525;0,0047046;
2985,1936;0,004714;
2985,4347;0,0047284;
2985,6758;0,0047397;
2985,9170;0,0047394;
2986,1581;0,0047296;
2986,3992;0,0047284;
2986,6403;0,0047392;
2986,8814;0,0047359;
2987,1225;0,0047276;
2987,3636;0,0047499;
2987,6047;0,0047755;
2987,8458;0,0047566;
2988,0870;0,0047189;
2988,3281;0,0047073;
2988,5692;0,0047228;
2988,8103;0,0047406;
2989,0514;0,0047404;
2989,2925;0,004736;
2989,5336;0,0047435;
2989,7747;0,0047485;
2990,0158;0,0047539;
2990,2570;0,0047684;
2990,4981;0,0047662;
2990,7392;0,0047491;
2990,9803;0,0047479;
2991,2214;0,004751;
2991,4625;0,0047451;
2991,7036;0,0047535;
2991,9447;0,0047805;
2992,1858;0,0047937;
2992,4270;0,0047772;
2992,6681;0,0047649;
2992,9092;0,0047775;
2993,1503;0,0047833;
2993,3914;0,0047697;
2993,6325;0,0047596;
2993,8736;0,0047638;
2994,1147;0,004783;
2994,3558;0,0048089;
2994,5970;0,0048105;
2994,8381;0,0047804;
2995,0792;0,0047626;
2995,3203;0,004778;
2995,5614;0,0047938;
2995,8025;0,0047998;
2996,0436;0,0048109;
2996,2847;0,0048153;
2996,5258;0,004806;
2996,7670;0,0047919;
2997,0081;0,0047779;
2997,2492;0,0047817;
2997,4903;0,0048087;
2997,7314;0,0048432;
2997,9725;0,0048851;
2998,2136;0,0049247;
2998,4547;0,004932;
2998,6958;0,0049113;
2998,9370;0,0048937;
2999,1781;0,0048842;
2999,4192;0,0048814;
2999,6603;0,0048887;
2999,9014;0,004889;
3000,1425;0,0048806;
3000,3836;0,0048919;
3000,6247;0,0049247;
3000,8658;0,0049453;
3001,1070;0,0049461;
3001,3481;0,0049527;
3001,5892;0,0049687;
3001,8303;0,0049734;
3002,0714;0,0049635;
3002,3125;0,0049595;
3002,5536;0,0049726;
3002,7947;0,0049937;
3003,0358;0,0050222;
3003,2770;0,0050562;
3003,5181;0,0050719;
3003,7592;0,0050661;
3004,0003;0,0050616;
3004,2414;0,0050611;
3004,4825;0,0050588;
3004,7236;0,0050637;
3004,9647;0,0050815;
3005,2058;0,0051035;
3005,4469;0,0051202;
3005,6881;0,0051269;
3005,9292;0,0051199;
3006,1703;0,0051193;
3006,4114;0,005145;
3006,6525;0,0051612;
3006,8936;0,0051466;
3007,1347;0,0051297;
3007,3758;0,0051129;
3007,6169;0,0050934;
3007,8581;0,0050912;
3008,0992;0,0050992;
3008,3403;0,0050992;
3008,5814;0,0051001;
3008,8225;0,0051185;
3009,0636;0,005136;
3009,3047;0,0051256;
3009,5458;0,0051101;
3009,7869;0,0051069;
3010,0281;0,005095;
3010,2692;0,0050773;
3010,5103;0,0050711;
3010,7514;0,0050758;
3010,9925;0,0050868;
3011,2336;0,0051067;
3011,4747;0,0051389;
3011,7158;0,0051591;
3011,9569;0,0051431;
3012,1981;0,0051195;
3012,4392;0,0051327;
3012,6803;0,0051691;
3012,9214;0,005182;
3013,1625;0,0051709;
3013,4036;0,0051686;
3013,6447;0,0051837;
3013,8858;0,0052102;
3014,1269;0,0052401;
3014,3681;0,0052586;
3014,6092;0,0052607;
3014,8503;0,0052521;
3015,0914;0,0052386;
3015,3325;0,0052357;
3015,5736;0,0052534;
3015,8147;0,0052761;
3016,0558;0,0052853;
3016,2969;0,0052863;
3016,5381;0,005302;
3016,7792;0,0053314;
3017,0203;0,005341;
3017,2614;0,0053249;
3017,5025;0,005315;
3017,7436;0,0053268;
3017,9847;0,0053515;
3018,2258;0,0053712;
3018,4669;0,0053762;
3018,7081;0,0053789;
3018,9492;0,0053796;
3019,1903;0,005353;
3019,4314;0,0052862;
3019,6725;0,005208;
3019,9136;0,0051637;
3020,1547;0,0051572;
3020,3958;0,0051512;
3020,6369;0,0051186;
3020,8781;0,005075;
3021,1192;0,0050491;
3021,3603;0,0050382;
3021,6014;0,0050228;
3021,8425;0,0050036;
3022,0836;0,0049932;
3022,3247;0,0049817;
3022,5658;0,0049629;
3022,8069;0,0049489;
3023,0481;0,0049321;
3023,2892;0,0049129;
3023,5303;0,0049016;
3023,7714;0,004888;
3024,0125;0,0048825;
3024,2536;0,0048962;
3024,4947;0,0049035;
3024,7358;0,0048823;
3024,9769;0,0048476;
3025,2181;0,0048388;
3025,4592;0,0048571;
3025,7003;0,0048537;
3025,9414;0,0048208;
3026,1825;0,0047926;
3026,4236;0,0047713;
3026,6647;0,0047583;
3026,9058;0,0047718;
3027,1469;0,0047958;
3027,3881;0,0048077;
3027,6292;0,004817;
3027,8703;0,0048271;
3028,1114;0,0048293;
3028,3525;0,0048201;
3028,5936;0,0048036;
3028,8347;0,0047985;
3029,0758;0,0048132;
3029,3169;0,0048257;
3029,5580;0,0048254;
3029,7992;0,0048264;
3030,0403;0,0048364;
3030,2814;0,0048549;
3030,5225;0,0048746;
3030,7636;0,004881;
3031,0047;0,004877;
3031,2458;0,0048774;
3031,4869;0,0048906;
3031,7280;0,0049175;
3031,9692;0,0049322;
3032,2103;0,0049144;
3032,4514;0,0048953;
3032,6925;0,0049054;
3032,9336;0,0049274;
3033,1747;0,0049364;
3033,4158;0,0049329;
3033,6569;0,0049345;
3033,8980;0,0049544;
3034,1392;0,0049752;
3034,3803;0,0049681;
3034,6214;0,0049423;
3034,8625;0,0049303;
3035,1036;0,0049378;
3035,3447;0,0049426;
3035,5858;0,0049363;
3035,8269;0,0049398;
3036,0680;0,0049626;
3036,3092;0,0049873;
3036,5503;0,0049962;
3036,7914;0,00499;
3037,0325;0,0049855;
3037,2736;0,0049945;
3037,5147;0,0050053;
3037,7558;0,0050002;
3037,9969;0,0049931;
3038,2380;0,0050133;
3038,4792;0,0050517;
3038,7203;0,0050757;
