;ALPHA_KS_MATRIX3-2;
Wavelength [nm];Intensity;
2579,8860;0,010823;
2580,1271;0,010818;
2580,3683;0,010798;
2580,6094;0,010786;
2580,8505;0,010787;
2581,0916;0,01079;
2581,3327;0,010785;
2581,5738;0,010777;
2581,8149;0,010769;
2582,0560;0,010767;
2582,2971;0,010768;
2582,5383;0,010767;
2582,7794;0,010772;
2583,0205;0,010782;
2583,2616;0,010792;
2583,5027;0,010801;
2583,7438;0,010805;
2583,9849;0,010795;
2584,2260;0,010784;
2584,4671;0,01078;
2584,7083;0,010782;
2584,9494;0,010791;
2585,1905;0,010802;
2585,4316;0,01081;
2585,6727;0,01081;
2585,9138;0,010808;
2586,1549;0,01082;
2586,3960;0,010838;
2586,6371;0,010841;
2586,8783;0,010823;
2587,1194;0,010797;
2587,3605;0,010786;
2587,6016;0,010799;
2587,8427;0,010827;
2588,0838;0,010862;
2588,3249;0,01089;
2588,5660;0,010891;
2588,8071;0,010874;
2589,0483;0,010871;
2589,2894;0,010894;
2589,5305;0,010928;
2589,7716;0,010952;
2590,0127;0,010955;
2590,2538;0,010958;
2590,4949;0,010985;
2590,7360;0,011039;
2590,9771;0,011099;
2591,2183;0,011152;
2591,4594;0,011199;
2591,7005;0,011225;
2591,9416;0,011215;
2592,1827;0,011176;
2592,4238;0,011134;
2592,6649;0,011115;
2592,9060;0,011125;
2593,1471;0,011144;
2593,3883;0,01115;
2593,6294;0,011139;
2593,8705;0,011139;
2594,1116;0,011158;
2594,3527;0,011164;
2594,5938;0,011147;
2594,8349;0,011134;
2595,0760;0,011142;
2595,3171;0,011155;
2595,5582;0,011157;
2595,7994;0,011157;
2596,0405;0,011163;
2596,2816;0,011159;
2596,5227;0,011158;
2596,7638;0,011185;
2597,0049;0,01122;
2597,2460;0,011238;
2597,4871;0,011248;
2597,7282;0,011251;
2597,9694;0,011238;
2598,2105;0,011217;
2598,4516;0,0112;
2598,6927;0,01119;
2598,9338;0,011192;
2599,1749;0,011211;
2599,4160;0,011235;
2599,6571;0,011245;
2599,8982;0,011235;
2600,1394;0,011213;
2600,3805;0,011196;
2600,6216;0,011193;
2600,8627;0,011212;
2601,1038;0,011241;
2601,3449;0,011251;
2601,5860;0,011232;
2601,8271;0,011207;
2602,0682;0,011199;
2602,3094;0,011208;
2602,5505;0,011215;
2602,7916;0,011202;
2603,0327;0,011175;
2603,2738;0,011145;
2603,5149;0,011123;
2603,7560;0,011104;
2603,9971;0,011082;
2604,2382;0,011059;
2604,4794;0,011038;
2604,7205;0,011026;
2604,9616;0,011023;
2605,2027;0,011028;
2605,4438;0,011035;
2605,6849;0,011026;
2605,9260;0,011006;
2606,1671;0,010993;
2606,4082;0,010986;
2606,6494;0,010961;
2606,8905;0,010923;
2607,1316;0,010905;
2607,3727;0,010905;
2607,6138;0,010897;
2607,8549;0,010884;
2608,0960;0,010886;
2608,3371;0,010892;
2608,5782;0,01088;
2608,8194;0,010862;
2609,0605;0,010866;
2609,3016;0,010883;
2609,5427;0,010888;
2609,7838;0,010874;
2610,0249;0,010845;
2610,2660;0,010812;
2610,5071;0,010794;
2610,7482;0,010793;
2610,9894;0,01079;
2611,2305;0,010766;
2611,4716;0,010741;
2611,7127;0,010736;
2611,9538;0,010727;
2612,1949;0,010694;
2612,4360;0,010662;
2612,6771;0,010649;
2612,9182;0,010644;
2613,1594;0,01064;
2613,4005;0,010641;
2613,6416;0,010643;
2613,8827;0,010636;
2614,1238;0,010623;
2614,3649;0,010615;
2614,6060;0,010604;
2614,8471;0,010596;
2615,0882;0,010599;
2615,3294;0,0106;
2615,5705;0,0106;
2615,8116;0,010602;
2616,0527;0,01059;
2616,2938;0,010573;
2616,5349;0,010561;
2616,7760;0,010551;
2617,0171;0,010536;
2617,2582;0,010528;
2617,4994;0,010543;
2617,7405;0,010559;
2617,9816;0,010552;
2618,2227;0,010542;
2618,4638;0,010545;
2618,7049;0,010546;
2618,9460;0,01054;
2619,1871;0,010538;
2619,4282;0,010531;
2619,6693;0,010513;
2619,9105;0,010504;
2620,1516;0,010506;
2620,3927;0,010505;
2620,6338;0,010502;
2620,8749;0,010495;
2621,1160;0,010484;
2621,3571;0,010475;
2621,5982;0,010474;
2621,8393;0,010484;
2622,0805;0,010494;
2622,3216;0,010491;
2622,5627;0,010484;
2622,8038;0,010482;
2623,0449;0,010478;
2623,2860;0,010465;
2623,5271;0,010452;
2623,7682;0,010446;
2624,0093;0,010444;
2624,2505;0,010452;
2624,4916;0,010478;
2624,7327;0,010503;
2624,9738;0,010504;
2625,2149;0,01049;
2625,4560;0,010488;
2625,6971;0,010492;
2625,9382;0,010494;
2626,1793;0,010492;
2626,4205;0,01048;
2626,6616;0,010467;
2626,9027;0,010458;
2627,1438;0,01045;
2627,3849;0,010449;
2627,6260;0,010456;
2627,8671;0,010459;
2628,1082;0,010451;
2628,3493;0,010444;
2628,5905;0,010447;
2628,8316;0,010457;
2629,0727;0,010469;
2629,3138;0,010474;
2629,5549;0,010473;
2629,7960;0,010476;
2630,0371;0,010488;
2630,2782;0,010504;
2630,5193;0,010502;
2630,7605;0,010478;
2631,0016;0,01046;
2631,2427;0,010453;
2631,4838;0,010442;
2631,7249;0,010436;
2631,9660;0,010445;
2632,2071;0,010458;
2632,4482;0,010465;
2632,6893;0,010469;
2632,9305;0,010467;
2633,1716;0,010461;
2633,4127;0,010457;
2633,6538;0,010448;
2633,8949;0,01043;
2634,1360;0,010419;
2634,3771;0,010417;
2634,6182;0,010405;
2634,8593;0,010393;
2635,1005;0,010403;
2635,3416;0,010424;
2635,5827;0,010428;
2635,8238;0,010416;
2636,0649;0,010408;
2636,3060;0,010406;
2636,5471;0,010403;
2636,7882;0,01039;
2637,0293;0,010376;
2637,2705;0,010378;
2637,5116;0,010394;
2637,7527;0,01041;
2637,9938;0,010416;
2638,2349;0,010403;
2638,4760;0,010381;
2638,7171;0,010373;
2638,9582;0,010389;
2639,1993;0,010404;
2639,4405;0,010402;
2639,6816;0,010393;
2639,9227;0,010386;
2640,1638;0,010381;
2640,4049;0,010388;
2640,6460;0,0104;
2640,8871;0,010396;
2641,1282;0,010387;
2641,3693;0,010388;
2641,6105;0,010383;
2641,8516;0,010377;
2642,0927;0,010388;
2642,3338;0,010405;
2642,5749;0,010405;
2642,8160;0,010389;
2643,0571;0,010372;
2643,2982;0,01036;
2643,5393;0,010358;
2643,7804;0,01037;
2644,0216;0,010389;
2644,2627;0,010397;
2644,5038;0,010386;
2644,7449;0,010369;
2644,9860;0,01037;
2645,2271;0,010389;
2645,4682;0,010406;
2645,7093;0,010414;
2645,9504;0,010407;
2646,1916;0,010392;
2646,4327;0,010388;
2646,6738;0,010381;
2646,9149;0,010362;
2647,1560;0,010345;
2647,3971;0,010333;
2647,6382;0,010334;
2647,8793;0,010358;
2648,1204;0,010384;
2648,3616;0,010385;
2648,6027;0,010368;
2648,8438;0,010355;
2649,0849;0,010351;
2649,3260;0,010348;
2649,5671;0,01035;
2649,8082;0,010353;
2650,0493;0,010353;
2650,2904;0,010354;
2650,5316;0,010357;
2650,7727;0,010356;
2651,0138;0,010353;
2651,2549;0,010355;
2651,4960;0,010352;
2651,7371;0,010346;
2651,9782;0,010351;
2652,2193;0,01036;
2652,4604;0,010363;
2652,7016;0,010367;
2652,9427;0,010368;
2653,1838;0,010365;
2653,4249;0,010356;
2653,6660;0,010347;
2653,9071;0,010342;
2654,1482;0,010343;
2654,3893;0,01035;
2654,6304;0,010358;
2654,8716;0,010365;
2655,1127;0,01037;
2655,3538;0,010371;
2655,5949;0,010376;
2655,8360;0,010385;
2656,0771;0,010386;
2656,3182;0,010371;
2656,5593;0,010361;
2656,8004;0,010366;
2657,0416;0,010378;
2657,2827;0,010381;
2657,5238;0,010366;
2657,7649;0,010348;
2658,0060;0,01035;
2658,2471;0,010364;
2658,4882;0,010372;
2658,7293;0,010361;
2658,9704;0,010344;
2659,2116;0,01034;
2659,4527;0,010355;
2659,6938;0,010377;
2659,9349;0,010392;
2660,1760;0,010394;
2660,4171;0,010389;
2660,6582;0,010387;
2660,8993;0,01038;
2661,1404;0,010365;
2661,3816;0,010349;
2661,6227;0,010342;
2661,8638;0,010348;
2662,1049;0,01036;
2662,3460;0,010364;
2662,5871;0,01037;
2662,8282;0,010392;
2663,0693;0,010417;
2663,3104;0,010431;
2663,5516;0,010425;
2663,7927;0,010408;
2664,0338;0,010405;
2664,2749;0,010417;
2664,5160;0,01043;
2664,7571;0,010433;
2664,9982;0,010416;
2665,2393;0,010397;
2665,4804;0,010401;
2665,7216;0,010416;
2665,9627;0,010423;
2666,2038;0,01042;
2666,4449;0,010414;
2666,6860;0,010414;
2666,9271;0,010414;
2667,1682;0,010407;
2667,4093;0,010408;
2667,6504;0,01042;
2667,8915;0,010429;
2668,1327;0,010434;
2668,3738;0,01043;
2668,6149;0,010414;
2668,8560;0,010391;
2669,0971;0,010371;
2669,3382;0,010366;
2669,5793;0,010372;
2669,8204;0,01037;
2670,0615;0,010359;
2670,3027;0,010347;
2670,5438;0,010337;
2670,7849;0,010334;
2671,0260;0,010342;
2671,2671;0,010347;
2671,5082;0,010343;
2671,7493;0,010344;
2671,9904;0,010361;
2672,2315;0,010387;
2672,4727;0,010398;
2672,7138;0,010381;
2672,9549;0,010353;
2673,1960;0,010343;
2673,4371;0,010345;
2673,6782;0,010339;
2673,9193;0,010326;
2674,1604;0,010314;
2674,4015;0,010309;
2674,6427;0,010317;
2674,8838;0,010328;
2675,1249;0,01033;
2675,3660;0,010333;
2675,6071;0,010353;
2675,8482;0,010374;
2676,0893;0,010378;
2676,3304;0,01037;
2676,5715;0,01036;
2676,8127;0,010347;
2677,0538;0,010336;
2677,2949;0,010336;
2677,5360;0,010336;
2677,7771;0,010339;
2678,0182;0,010348;
2678,2593;0,010353;
2678,5004;0,010352;
2678,7415;0,010349;
2678,9827;0,010349;
2679,2238;0,010355;
2679,4649;0,010367;
2679,7060;0,010374;
2679,9471;0,010377;
2680,1882;0,010376;
2680,4293;0,010375;
2680,6704;0,010377;
2680,9115;0,010369;
2681,1527;0,010356;
2681,3938;0,010356;
2681,6349;0,010364;
2681,8760;0,010367;
2682,1171;0,010368;
2682,3582;0,010358;
2682,5993;0,010336;
2682,8404;0,010329;
2683,0815;0,010361;
2683,3227;0,0104;
2683,5638;0,010408;
2683,8049;0,010399;
2684,0460;0,010393;
2684,2871;0,010393;
2684,5282;0,010402;
2684,7693;0,010423;
2685,0104;0,010435;
2685,2515;0,010421;
2685,4927;0,010402;
2685,7338;0,010402;
2685,9749;0,010427;
2686,2160;0,010449;
2686,4571;0,010441;
2686,6982;0,010426;
2686,9393;0,010427;
2687,1804;0,010438;
2687,4215;0,010443;
2687,6627;0,010433;
2687,9038;0,010425;
2688,1449;0,01044;
2688,3860;0,010472;
2688,6271;0,010498;
2688,8682;0,010497;
2689,1093;0,010486;
2689,3504;0,010485;
2689,5915;0,010488;
2689,8327;0,010499;
2690,0738;0,010521;
2690,3149;0,01053;
2690,5560;0,010522;
2690,7971;0,010521;
2691,0382;0,010539;
2691,2793;0,010555;
2691,5204;0,010553;
2691,7615;0,010538;
2692,0026;0,010518;
2692,2438;0,01051;
2692,4849;0,010523;
2692,7260;0,01055;
2692,9671;0,010572;
2693,2082;0,010583;
2693,4493;0,010591;
2693,6904;0,010603;
2693,9315;0,010609;
2694,1726;0,0106;
2694,4138;0,010584;
2694,6549;0,010572;
2694,8960;0,010566;
2695,1371;0,010583;
2695,3782;0,010627;
2695,6193;0,010672;
2695,8604;0,010695;
2696,1015;0,010694;
2696,3426;0,010688;
2696,5838;0,010695;
2696,8249;0,0107;
2697,0660;0,010697;
2697,3071;0,010701;
2697,5482;0,010706;
2697,7893;0,010706;
2698,0304;0,010714;
2698,2715;0,010732;
2698,5126;0,010755;
2698,7538;0,010784;
2698,9949;0,010804;
2699,2360;0,010802;
2699,4771;0,010808;
2699,7182;0,010832;
2699,9593;0,010853;
2700,2004;0,010875;
2700,4415;0,010912;
2700,6826;0,010941;
2700,9238;0,010946;
2701,1649;0,010946;
2701,4060;0,010965;
2701,6471;0,010996;
2701,8882;0,011009;
2702,1293;0,011001;
2702,3704;0,010988;
2702,6115;0,01097;
2702,8526;0,010956;
2703,0938;0,010953;
2703,3349;0,010964;
2703,5760;0,010979;
2703,8171;0,010988;
2704,0582;0,010997;
2704,2993;0,011025;
2704,5404;0,011069;
2704,7815;0,01112;
2705,0226;0,011183;
2705,2638;0,011255;
2705,5049;0,011321;
2705,7460;0,011388;
2705,9871;0,011455;
2706,2282;0,011528;
2706,4693;0,011614;
2706,7104;0,011698;
2706,9515;0,011777;
2707,1926;0,011861;
2707,4338;0,011924;
2707,6749;0,011947;
2707,9160;0,011935;
2708,1571;0,011905;
2708,3982;0,01187;
2708,6393;0,011832;
2708,8804;0,011782;
2709,1215;0,011723;
2709,3626;0,011677;
2709,6038;0,011641;
2709,8449;0,011591;
2710,0860;0,011527;
2710,3271;0,011471;
2710,5682;0,011425;
2710,8093;0,011373;
2711,0504;0,011327;
2711,2915;0,011298;
2711,5326;0,011267;
2711,7738;0,011223;
2712,0149;0,011179;
2712,2560;0,011132;
2712,4971;0,011078;
2712,7382;0,011028;
2712,9793;0,010984;
2713,2204;0,010953;
2713,4615;0,01093;
2713,7026;0,010898;
2713,9438;0,010852;
2714,1849;0,010807;
2714,4260;0,010772;
2714,6671;0,010743;
2714,9082;0,010711;
2715,1493;0,010682;
2715,3904;0,010662;
2715,6315;0,010632;
2715,8726;0,010592;
2716,1137;0,010561;
2716,3549;0,010534;
2716,5960;0,010504;
2716,8371;0,010482;
2717,0782;0,010472;
2717,3193;0,010471;
2717,5604;0,010465;
2717,8015;0,010446;
2718,0426;0,010426;
2718,2837;0,010417;
2718,5249;0,010409;
2718,7660;0,010385;
2719,0071;0,010352;
2719,2482;0,010346;
2719,4893;0,010358;
2719,7304;0,010361;
2719,9715;0,010355;
2720,2126;0,010344;
2720,4537;0,010328;
2720,6949;0,010318;
2720,9360;0,010313;
2721,1771;0,010296;
2721,4182;0,010265;
2721,6593;0,010234;
2721,9004;0,010222;
2722,1415;0,010232;
2722,3826;0,010238;
2722,6237;0,010231;
2722,8649;0,010228;
2723,1060;0,010228;
2723,3471;0,010215;
2723,5882;0,010199;
2723,8293;0,010204;
2724,0704;0,010222;
2724,3115;0,010234;
2724,5526;0,010238;
2724,7937;0,010231;
2725,0349;0,010212;
2725,2760;0,010199;
2725,5171;0,010199;
2725,7582;0,010198;
2725,9993;0,01019;
2726,2404;0,010184;
2726,4815;0,01018;
2726,7226;0,010176;
2726,9637;0,010184;
2727,2049;0,010197;
2727,4460;0,010193;
2727,6871;0,010174;
2727,9282;0,010165;
2728,1693;0,010167;
2728,4104;0,010165;
2728,6515;0,010163;
2728,8926;0,010178;
2729,1337;0,010208;
2729,3749;0,010216;
2729,6160;0,010208;
2729,8571;0,010205;
2730,0982;0,010188;
2730,3393;0,01016;
2730,5804;0,010147;
2730,8215;0,010156;
2731,0626;0,010178;
2731,3037;0,010191;
2731,5449;0,010193;
2731,7860;0,010199;
2732,0271;0,010207;
2732,2682;0,010212;
2732,5093;0,010218;
2732,7504;0,010217;
2732,9915;0,010206;
2733,2326;0,010197;
2733,4737;0,010197;
2733,7149;0,010203;
2733,9560;0,010213;
2734,1971;0,010232;
2734,4382;0,010255;
2734,6793;0,010266;
2734,9204;0,010259;
2735,1615;0,010257;
2735,4026;0,010277;
2735,6437;0,010309;
2735,8849;0,010326;
2736,1260;0,010325;
2736,3671;0,010332;
2736,6082;0,010346;
2736,8493;0,010355;
2737,0904;0,010362;
2737,3315;0,01037;
2737,5726;0,010385;
2737,8137;0,010414;
2738,0549;0,01044;
2738,2960;0,010458;
2738,5371;0,010466;
2738,7782;0,010456;
2739,0193;0,010451;
2739,2604;0,010476;
2739,5015;0,010511;
2739,7426;0,010526;
2739,9837;0,010509;
2740,2248;0,01048;
2740,4660;0,010473;
2740,7071;0,010481;
2740,9482;0,010481;
2741,1893;0,010478;
2741,4304;0,01048;
2741,6715;0,010485;
2741,9126;0,010491;
2742,1537;0,010488;
2742,3948;0,01048;
2742,6360;0,01047;
2742,8771;0,010455;
2743,1182;0,010446;
2743,3593;0,01046;
2743,6004;0,010475;
2743,8415;0,010475;
2744,0826;0,010469;
2744,3237;0,010463;
2744,5648;0,01045;
2744,8060;0,010432;
2745,0471;0,010423;
2745,2882;0,010419;
2745,5293;0,010412;
2745,7704;0,010402;
2746,0115;0,010393;
2746,2526;0,010394;
2746,4937;0,010401;
2746,7348;0,0104;
2746,9760;0,010394;
2747,2171;0,010383;
2747,4582;0,010364;
2747,6993;0,010349;
2747,9404;0,010339;
2748,1815;0,010329;
2748,4226;0,010321;
2748,6637;0,010317;
2748,9048;0,010317;
2749,1460;0,010313;
2749,3871;0,010305;
2749,6282;0,010303;
2749,8693;0,010303;
2750,1104;0,010308;
2750,3515;0,010317;
2750,5926;0,010317;
2750,8337;0,01031;
2751,0748;0,010305;
2751,3160;0,010293;
2751,5571;0,010272;
2751,7982;0,010252;
2752,0393;0,01024;
2752,2804;0,010239;
2752,5215;0,010252;
2752,7626;0,010278;
2753,0037;0,010302;
2753,2448;0,010301;
2753,4860;0,01028;
2753,7271;0,010263;
2753,9682;0,010262;
2754,2093;0,010261;
2754,4504;0,010233;
2754,6915;0,010195;
2754,9326;0,010184;
2755,1737;0,010197;
2755,4148;0,010203;
2755,6560;0,010195;
2755,8971;0,010192;
2756,1382;0,010193;
2756,3793;0,010183;
2756,6204;0,010173;
2756,8615;0,010177;
2757,1026;0,010185;
2757,3437;0,010193;
2757,5848;0,010204;
2757,8260;0,010201;
2758,0671;0,010186;
2758,3082;0,010174;
2758,5493;0,010171;
2758,7904;0,010173;
2759,0315;0,010175;
2759,2726;0,010175;
2759,5137;0,01018;
2759,7548;0,010191;
2759,9960;0,010195;
2760,2371;0,010192;
2760,4782;0,010187;
2760,7193;0,01018;
2760,9604;0,010167;
2761,2015;0,010156;
2761,4426;0,010156;
2761,6837;0,010162;
2761,9248;0,010171;
2762,1660;0,010183;
2762,4071;0,010187;
2762,6482;0,010173;
2762,8893;0,01015;
2763,1304;0,010139;
2763,3715;0,01015;
2763,6126;0,010169;
2763,8537;0,01018;
2764,0948;0,010183;
2764,3359;0,010187;
2764,5771;0,010198;
2764,8182;0,01021;
2765,0593;0,010219;
2765,3004;0,010227;
2765,5415;0,01023;
2765,7826;0,010227;
2766,0237;0,01023;
2766,2648;0,010242;
2766,5059;0,010245;
2766,7471;0,010239;
2766,9882;0,010235;
2767,2293;0,010236;
2767,4704;0,010235;
2767,7115;0,010227;
2767,9526;0,01022;
2768,1937;0,010234;
2768,4348;0,010263;
2768,6759;0,010276;
2768,9171;0,010259;
2769,1582;0,010229;
2769,3993;0,010204;
2769,6404;0,010196;
2769,8815;0,01021;
2770,1226;0,010236;
2770,3637;0,010258;
2770,6048;0,010265;
2770,8459;0,010258;
2771,0871;0,010251;
2771,3282;0,010264;
2771,5693;0,010286;
2771,8104;0,010295;
2772,0515;0,010298;
2772,2926;0,010304;
2772,5337;0,010307;
2772,7748;0,010313;
2773,0159;0,01033;
2773,2571;0,01034;
2773,4982;0,010317;
2773,7393;0,010282;
2773,9804;0,010281;
2774,2215;0,010313;
2774,4626;0,010328;
2774,7037;0,01031;
2774,9448;0,010292;
2775,1859;0,010283;
2775,4271;0,01028;
2775,6682;0,010294;
2775,9093;0,010313;
2776,1504;0,010303;
2776,3915;0,01028;
2776,6326;0,010266;
2776,8737;0,010262;
2777,1148;0,010259;
2777,3559;0,010253;
2777,5971;0,010245;
2777,8382;0,010249;
2778,0793;0,01026;
2778,3204;0,010262;
2778,5615;0,010254;
2778,8026;0,010244;
2779,0437;0,010247;
2779,2848;0,010262;
2779,5259;0,010273;
2779,7671;0,01027;
2780,0082;0,010262;
2780,2493;0,010259;
2780,4904;0,010254;
2780,7315;0,010227;
2780,9726;0,010196;
2781,2137;0,010189;
2781,4548;0,010194;
2781,6959;0,010199;
2781,9371;0,010214;
2782,1782;0,010226;
2782,4193;0,010225;
2782,6604;0,010228;
2782,9015;0,010235;
2783,1426;0,010224;
2783,3837;0,0102;
2783,6248;0,01019;
2783,8659;0,010197;
2784,1071;0,0102;
2784,3482;0,010195;
2784,5893;0,010191;
2784,8304;0,010191;
2785,0715;0,010191;
2785,3126;0,010199;
2785,5537;0,010215;
2785,7948;0,01022;
2786,0359;0,010214;
2786,2771;0,010206;
2786,5182;0,010203;
2786,7593;0,010208;
2787,0004;0,010211;
2787,2415;0,010209;
2787,4826;0,010215;
2787,7237;0,010229;
2787,9648;0,010242;
2788,2059;0,010244;
2788,4470;0,010238;
2788,6882;0,010235;
2788,9293;0,010234;
2789,1704;0,010231;
2789,4115;0,010225;
2789,6526;0,010224;
2789,8937;0,01022;
2790,1348;0,010207;
2790,3759;0,010197;
2790,6170;0,010191;
2790,8582;0,010193;
2791,0993;0,010201;
2791,3404;0,010201;
2791,5815;0,010194;
2791,8226;0,010191;
2792,0637;0,010194;
2792,3048;0,010198;
2792,5459;0,010203;
2792,7870;0,010214;
2793,0282;0,010218;
2793,2693;0,010201;
2793,5104;0,010189;
2793,7515;0,010212;
2793,9926;0,010246;
2794,2337;0,010258;
2794,4748;0,010249;
2794,7159;0,010236;
2794,9570;0,010232;
2795,1982;0,01024;
2795,4393;0,010249;
2795,6804;0,010254;
2795,9215;0,010259;
2796,1626;0,010264;
2796,4037;0,010266;
2796,6448;0,010261;
2796,8859;0,010252;
2797,1270;0,010248;
2797,3682;0,010255;
2797,6093;0,010277;
2797,8504;0,010301;
2798,0915;0,010309;
2798,3326;0,010312;
2798,5737;0,010323;
2798,8148;0,010331;
2799,0559;0,010332;
2799,2970;0,010332;
2799,5382;0,010338;
2799,7793;0,010347;
2800,0204;0,010352;
2800,2615;0,010357;
2800,5026;0,010366;
2800,7437;0,01037;
2800,9848;0,010375;
2801,2259;0,010393;
2801,4670;0,01041;
2801,7082;0,010414;
2801,9493;0,010407;
2802,1904;0,010399;
2802,4315;0,010407;
2802,6726;0,01043;
2802,9137;0,010443;
2803,1548;0,010444;
2803,3959;0,010447;
2803,6370;0,010463;
2803,8782;0,010485;
2804,1193;0,010502;
2804,3604;0,010506;
2804,6015;0,010501;
2804,8426;0,010493;
2805,0837;0,010487;
2805,3248;0,010488;
2805,5659;0,010493;
2805,8070;0,010492;
2806,0482;0,010489;
2806,2893;0,010486;
2806,5304;0,010476;
2806,7715;0,010475;
2807,0126;0,010503;
2807,2537;0,010543;
2807,4948;0,010557;
2807,7359;0,010537;
2807,9770;0,01051;
2808,2182;0,010498;
2808,4593;0,010515;
2808,7004;0,010549;
2808,9415;0,010567;
2809,1826;0,01056;
2809,4237;0,010552;
2809,6648;0,010565;
2809,9059;0,010596;
2810,1470;0,010627;
2810,3882;0,010642;
2810,6293;0,010633;
2810,8704;0,0106;
2811,1115;0,010572;
2811,3526;0,010583;
2811,5937;0,010613;
2811,8348;0,010633;
2812,0759;0,010643;
2812,3170;0,010653;
2812,5581;0,010661;
2812,7993;0,010654;
2813,0404;0,010641;
2813,2815;0,010642;
2813,5226;0,010657;
2813,7637;0,010667;
2814,0048;0,010662;
2814,2459;0,010656;
2814,4870;0,010659;
2814,7281;0,010672;
2814,9693;0,010685;
2815,2104;0,010691;
2815,4515;0,010692;
2815,6926;0,01069;
2815,9337;0,010683;
2816,1748;0,010678;
2816,4159;0,010683;
2816,6570;0,010693;
2816,8981;0,010709;
2817,1393;0,010741;
2817,3804;0,01077;
2817,6215;0,010773;
2817,8626;0,010754;
2818,1037;0,010726;
2818,3448;0,010704;
2818,5859;0,010707;
2818,8270;0,010733;
